barcode,comp,fstation,pool,stratum,DATE,z15east,z15north,vel,vel_qf,date,year,month,day,reach,cfs,q_cat,vq_ratio,dataset
42013447,w,2,8,BWC,04/27/2006,644205,4843112,0,3,2006-04-27T05:00:00Z,2006,4,27,8,70500, High,0,train
42018481,w,2,8,MC,10/18/2010,640455,4843112,0.95,NA,2010-10-18T05:00:00Z,2010,10,18,8,68700, High,13.828238719068413,train
42018540,w,2,8,BWC,10/21/2010,641605,4843112,0,3,2010-10-21T05:00:00Z,2010,10,21,8,58800, High,0,train
42018861,w,2,8,BWC,04/25/2011,639255,4843112,0.02,3,2011-04-25T05:00:00Z,2011,4,25,8,115100, High,0.1737619461337967,train
42022248,w,2,8,BWC,04/22/2014,639405,4843112,0,3,2014-04-22T05:00:00Z,2014,4,22,8,103400, High,0,train
42026200,w,2,8,BWC,10/09/2017,641705,4843112,0,3,2017-10-09T05:00:00Z,2017,10,9,8,76400, High,0,train
42027130,w,2,8,BWC,07/30/2018,641205,4843112,0,3,2018-07-30T05:00:00Z,2018,7,30,8,64000, High,0,train
42027133,w,2,8,BWC,07/30/2018,642155,4843112,0.02,3,2018-07-30T05:00:00Z,2018,7,30,8,64000, High,0.3125,test
42028155,w,2,8,BWC,07/29/2019,640155,4843112,0,3,2019-07-29T05:00:00Z,2019,7,29,8,82300, High,0,train
42029625,w,2,8,MC,04/26/2021,640455,4843112,0.77,NA,2021-04-26T05:00:00Z,2021,4,26,8,64500, High,11.937984496124031,train
42029760,w,2,8,BWC,05/03/2021,639755,4843112,0,3,2021-05-03T05:00:00Z,2021,5,3,8,59300, High,0,train
42029792,w,2,8,SC,05/04/2021,641905,4843112,0.64,NA,2021-05-04T05:00:00Z,2021,5,4,8,60900, High,10.50903119868637,train
42030785,w,2,8,BWC,04/25/2022,641605,4843112,0.02,3,2022-04-25T05:00:00Z,2022,4,25,8,83500, High,0.23952095808383234,train
42033096,w,2,8,UNK,04/23/2024,644605,4843112,0.13,NA,2024-04-23T05:00:00Z,2024,4,23,8,63600, High,2.044025157232704,train
42033494,w,2,8,UNK,07/25/2024,641955,4843112,0.77,NA,2024-07-25T05:00:00Z,2024,7,25,8,66900, High,11.509715994020926,train
42033521,w,2,8,UNK,07/29/2024,640455,4843112,0.7,NA,2024-07-29T05:00:00Z,2024,7,29,8,58100, High,12.048192771084338,train
12004425,f,2,8,SCB,07/02/2001,641955,4843112,0.65,NA,2001-07-02T05:00:00Z,2001,7,2,8,77400, High,8.397932816537468,train
12006966,f,2,8,BWC-S,06/18/2012,641755,4843112,0,NA,2012-06-18T05:00:00Z,2012,6,18,8,65600, High,0,test
12006988,f,2,8,BWC-S,07/05/2012,640905,4843112,0,NA,2012-07-05T05:00:00Z,2012,7,5,8,70800, High,0,train
12008370,f,2,8,MCB-U,10/17/2016,640255,4843112,0.2,NA,2016-10-17T05:00:00Z,2016,10,17,8,70600, High,2.8328611898017,train
32016471,v,2,8,MCB,7/25/2024,640301,4843104,0.74,NA,2024-07-25T05:00:00Z,2024,7,25,8,66900, High,11.061285500747383,train
32016879,v,2,8,BWI,6/26/2024,644402,4843069,0.03,NA,2024-06-26T05:00:00Z,2024,6,26,8,149100, High,0.20120724346076457,train
42004844,w,2,8,BWC,07/29/1997,639405,4843062,0,NA,1997-07-29T05:00:00Z,1997,7,29,8,71600, High,0,train
42005664,w,2,8,SC,04/21/1998,640705,4843062,0.17,NA,1998-04-21T05:00:00Z,1998,4,21,8,77900, High,2.1822849807445444,train
42005742,w,2,8,BWC,04/27/1998,644105,4843062,0,NA,1998-04-27T05:00:00Z,1998,4,27,8,63600, High,0,train
42007321,w,2,8,BWC,08/02/1999,641255,4843062,0,NA,1999-08-02T05:00:00Z,1999,8,2,8,61300, High,0,train
42010459,w,2,8,BWC,05/01/2002,642155,4843062,0,3,2002-05-01T05:00:00Z,2002,5,1,8,78500, High,0,train
42010536,w,2,8,BWC,05/06/2002,639605,4843062,0,3,2002-05-06T05:00:00Z,2002,5,6,8,69100, High,0,test
42010537,w,2,8,BWC,05/06/2002,639705,4843062,0,3,2002-05-06T05:00:00Z,2002,5,6,8,69100, High,0,train
42019228,w,2,8,BWC,07/26/2011,639205,4843062,0,3,2011-07-26T05:00:00Z,2011,7,26,8,80100, High,0,train
42028078,w,2,8,BWC,07/23/2019,642155,4843062,0.11,NA,2019-07-23T05:00:00Z,2019,7,23,8,96400, High,1.1410788381742738,train
42033495,w,2,8,UNK,07/25/2024,641655,4843062,0,3,2024-07-25T05:00:00Z,2024,7,25,8,66900, High,0,train
12005615,f,2,8,SCB,10/18/2005,641855,4843062,0,NA,2005-10-18T05:00:00Z,2005,10,18,8,74000, High,0,train
12008155,f,2,8,SCB,06/23/2016,642055,4843062,0.1,NA,2016-06-23T05:00:00Z,2016,6,23,8,58600, High,1.706484641638225,train
12001845,f,2,8,BWC-O,06/25/1996,639805,4843062,0,NA,1996-06-25T05:00:00Z,1996,6,25,8,61600, High,0,train
12001860,f,2,8,BWC-O,06/25/1996,639355,4843062,0,NA,1996-06-25T05:00:00Z,1996,6,25,8,61600, High,0,train
12001861,f,2,8,BWC-O,06/25/1996,639355,4843062,0,NA,1996-06-25T05:00:00Z,1996,6,25,8,61600, High,0,train
42024890,w,2,8,BWC,08/01/2016,639354,4843061,0,3,2016-08-01T05:00:00Z,2016,8,1,8,76700, High,0,test
42025140,w,2,8,SC,10/11/2016,640904,4843061,0.06,NA,2016-10-11T05:00:00Z,2016,10,11,8,76400, High,0.7853403141361257,train
32016626,v,2,8,BWC,7/8/2024,639504,4843055,0.5,NA,2024-07-08T05:00:00Z,2024,7,8,8,170800, High,2.927400468384075,train
12000189,f,2,8,MCB-W,07/29/1993,640263,4843048,0.94,NA,1993-07-29T05:00:00Z,1993,7,29,8,82700, High,11.366384522370012,train
12001857,f,2,8,MCB-W,06/25/1996,640263,4843048,0.84,NA,1996-06-25T05:00:00Z,1996,6,25,8,61600, High,13.636363636363637,train
12001858,f,2,8,MCB-W,06/25/1996,640263,4843048,0.84,NA,1996-06-25T05:00:00Z,1996,6,25,8,61600, High,13.636363636363637,train
12003642,f,2,8,MCB-W,08/02/1999,640263,4843048,0.44,NA,1999-08-02T05:00:00Z,1999,8,2,8,61300, High,7.177814029363785,train
42009386,w,2,8,SC,05/08/2001,644305,4843012,0.58,NA,2001-05-08T05:00:00Z,2001,5,8,8,178600, High,3.2474804031354982,train
42010546,w,2,8,SC,05/06/2002,640905,4843012,0.1,NA,2002-05-06T05:00:00Z,2002,5,6,8,69100, High,1.447178002894356,train
42012396,w,2,8,BWC,04/25/2005,641605,4843012,0.11,NA,2005-04-25T05:00:00Z,2005,4,25,8,79900, High,1.3767209011264079,train
42016734,w,2,8,BWC,04/27/2009,640855,4843012,0,3,2009-04-27T05:00:00Z,2009,4,27,8,59900, High,0,test
42019235,w,2,8,BWC,07/26/2011,641955,4843012,0.56,NA,2011-07-26T05:00:00Z,2011,7,26,8,80100, High,6.991260923845195,train
42026332,w,2,8,BWC,10/18/2017,639205,4843012,0.03,NA,2017-10-18T05:00:00Z,2017,10,18,8,81800, High,0.36674816625916873,train
42028153,w,2,8,SC,07/29/2019,640955,4843012,0.28,NA,2019-07-29T05:00:00Z,2019,7,29,8,82300, High,3.4021871202916163,train
42029010,w,2,8,SC,08/04/2020,641005,4843012,0.38,NA,2020-08-04T05:00:00Z,2020,8,4,8,64000, High,5.9375,train
12004849,f,2,8,SCB,06/26/2002,640005,4843012,0.33,NA,2002-06-26T05:00:00Z,2002,6,26,8,68400, High,4.824561403508772,train
12005059,f,2,8,SCB,10/15/2002,641005,4843012,0.56,NA,2002-10-15T05:00:00Z,2002,10,15,8,77300, High,7.244501940491592,train
12006746,f,2,8,MCB-U,07/12/2011,640205,4843012,0.18,NA,2011-07-12T05:00:00Z,2011,7,12,8,72300, High,2.4896265560165975,train
12006740,f,2,8,BWC-S,07/11/2011,642005,4843012,0,NA,2011-07-11T05:00:00Z,2011,7,11,8,72100, High,0,train
12001831,f,2,8,SCB,06/24/1996,644305,4843012,0.28,NA,1996-06-24T05:00:00Z,1996,6,24,8,65200, High,4.294478527607363,train
42021283,w,2,8,BWC,05/01/2013,641254,4843011,0.33,NA,2013-05-01T05:00:00Z,2013,5,1,8,83600, High,3.947368421052632,test
12000024,f,2,8,BWC-O,06/16/1993,641202,4842968,0.26,NA,1993-06-16T05:00:00Z,1993,6,16,8,78600, High,3.3078880407124682,train
42004816,w,2,8,BWC,07/28/1997,641205,4842962,0.61,NA,1997-07-28T05:00:00Z,1997,7,28,8,71200, High,8.567415730337078,train
42010463,w,2,8,SC,05/01/2002,644205,4842962,0.61,NA,2002-05-01T05:00:00Z,2002,5,1,8,78500, High,7.770700636942675,train
42015574,w,2,8,SC,04/29/2008,644255,4842962,0.36,NA,2008-04-29T05:00:00Z,2008,4,29,8,95100, High,3.7854889589905363,train
42018929,w,2,8,BWC,04/27/2011,641205,4842962,0.25,NA,2011-04-27T05:00:00Z,2011,4,27,8,109700, High,2.2789425706472195,train
42019234,w,2,8,BWC,07/26/2011,641705,4842962,0,3,2011-07-26T05:00:00Z,2011,7,26,8,80100, High,0,train
42026203,w,2,8,BWC,10/09/2017,641605,4842962,0.53,NA,2017-10-09T05:00:00Z,2017,10,9,8,76400, High,6.9371727748691105,train
42028184,w,2,8,BWC,07/30/2019,644155,4842962,0.36,NA,2019-07-30T05:00:00Z,2019,7,30,8,79500, High,4.528301886792453,train
42028231,w,2,8,BWC,08/01/2019,641605,4842962,0.09,NA,2019-08-01T05:00:00Z,2019,8,1,8,75600, High,1.1904761904761905,train
42033076,w,2,8,UNK,04/22/2024,641005,4842962,0.2,NA,2024-04-22T05:00:00Z,2024,4,22,8,60700, High,3.2948929159802307,test
12001016,f,2,8,BWC-S,09/28/1994,641605,4842962,0.04,NA,1994-09-28T05:00:00Z,1994,9,28,8,60100, High,0.6655574043261232,train
12004965,f,2,8,SCB,08/28/2002,641105,4842962,0.21,NA,2002-08-28T05:00:00Z,2002,8,28,8,66100, High,3.177004538577912,train
12006989,f,2,8,BWC-S,07/05/2012,641255,4842962,0.03,NA,2012-07-05T05:00:00Z,2012,7,5,8,70800, High,0.423728813559322,train
12006739,f,2,8,BWC-S,07/11/2011,641955,4842962,0.27,NA,2011-07-11T05:00:00Z,2011,7,11,8,72100, High,3.7447988904299585,train
12009213,f,2,8,BWC-S,10/16/2019,640855,4842962,0,NA,2019-10-16T05:00:00Z,2019,10,16,8,115500, High,0,train
12009797,f,2,8,MCB-U,06/20/2022,640555,4842962,0,NA,2022-06-20T05:00:00Z,2022,6,20,8,61200, High,0,train
12010528,f,2,8,SCB,08/12/2024,641755,4842962,0.47,NA,2024-08-12T05:00:00Z,2024,8,12,8,65200, High,7.208588957055215,train
12010529,f,2,8,SCB,08/12/2024,641755,4842962,0.47,NA,2024-08-12T05:00:00Z,2024,8,12,8,65200, High,7.208588957055215,train
42024849,w,2,8,BWC,07/27/2016,644154,4842961,0.46,NA,2016-07-27T05:00:00Z,2016,7,27,8,92700, High,4.962243797195254,train
42024949,w,2,8,BWC,08/03/2016,641154,4842961,0.02,3,2016-08-03T05:00:00Z,2016,8,3,8,73000, High,0.273972602739726,test
42000163,w,2,8,SC,07/22/1993,640655,4842912,0.09,NA,1993-07-22T05:00:00Z,1993,7,22,8,114200, High,0.7880910683012259,train
42000177,w,2,8,BWC,07/23/1993,644455,4842912,0.03,NA,1993-07-23T05:00:00Z,1993,7,23,8,109400, High,0.27422303473491777,train
42001148,w,2,8,BWC,05/09/1994,641255,4842912,0.45,NA,1994-05-09T05:00:00Z,1994,5,9,8,101500, High,4.433497536945812,train
42002041,w,2,8,MC,05/09/1995,640255,4842912,0.81,NA,1995-05-09T05:00:00Z,1995,5,9,8,73000, High,11.095890410958905,train
42004390,w,2,8,MC,04/29/1997,640255,4842912,1.18,NA,1997-04-29T05:00:00Z,1997,4,29,8,106900, High,11.038353601496727,train
42004837,w,2,8,SC,07/29/1997,639955,4842912,0.62,NA,1997-07-29T05:00:00Z,1997,7,29,8,71600, High,8.659217877094973,train
42006918,w,2,8,BWC,04/27/1999,643955,4842912,0,NA,1999-04-27T05:00:00Z,1999,4,27,8,80000, High,0,train
42010755,w,2,8,MC,07/23/2002,640255,4842912,0.76,NA,2002-07-23T05:00:00Z,2002,7,23,8,60400, High,12.582781456953642,train
42010756,w,2,8,MC,07/23/2002,640455,4842912,0.77,NA,2002-07-23T05:00:00Z,2002,7,23,8,60400, High,12.748344370860927,train
42013016,w,2,8,BWC,10/13/2005,639405,4842912,0,3,2005-10-13T05:00:00Z,2005,10,13,8,81200, High,0,test
42013036,w,2,8,MC,10/17/2005,640455,4842912,0.98,NA,2005-10-17T05:00:00Z,2005,10,17,8,76100, High,12.877792378449408,train
42013369,w,2,8,MC,04/24/2006,640255,4842912,0.91,NA,2006-04-24T05:00:00Z,2006,4,24,8,77500, High,11.741935483870968,train
42015611,w,2,8,BWC,04/29/2008,639305,4842912,0,3,2008-04-29T05:00:00Z,2008,4,29,8,95100, High,0,train
42018541,w,2,8,BWC,10/21/2010,641255,4842912,0,3,2010-10-21T05:00:00Z,2010,10,21,8,58800, High,0,train
42018871,w,2,8,MC,04/25/2011,640255,4842912,0.97,NA,2011-04-25T05:00:00Z,2011,4,25,8,115100, High,8.42745438748914,train
42026684,w,2,8,SC,04/23/2018,639955,4842912,0.42,NA,2018-04-23T05:00:00Z,2018,4,23,8,72700, High,5.777166437414031,train
12001859,f,2,8,SCB,06/26/1996,640655,4842912,0,NA,1996-06-26T05:00:00Z,1996,6,26,8,59800, High,0,train
12008859,f,2,8,BWC-S,09/12/2018,641705,4842912,0,NA,2018-09-12T05:00:00Z,2018,9,12,8,68700, High,0,train
12010458,f,2,8,BWC-S,07/22/2024,639205,4842912,0,NA,2024-07-22T05:00:00Z,2024,7,22,8,78600, High,0,train
42021136,w,2,8,MC,04/22/2013,640454,4842911,1.02,NA,2013-04-22T05:00:00Z,2013,4,22,8,82300, High,12.393681652490887,test
42013017,w,2,8,BWC,10/13/2005,639505,4842862,0,3,2005-10-13T05:00:00Z,2005,10,13,8,81200, High,0,train
42015038,w,2,8,SC,10/10/2007,639905,4842862,0.42,NA,2007-10-10T05:00:00Z,2007,10,10,8,62100, High,6.763285024154589,train
42015654,w,2,8,BWC,05/01/2008,642005,4842862,0.05,NA,2008-05-01T05:00:00Z,2008,5,1,8,100100, High,0.4995004995004995,train
42026201,w,2,8,BWC,10/09/2017,641905,4842862,0.24,NA,2017-10-09T05:00:00Z,2017,10,9,8,76400, High,3.141361256544503,train
42026772,w,2,8,BWC,04/25/2018,643905,4842862,0.06,NA,2018-04-25T05:00:00Z,2018,4,25,8,85900, High,0.6984866123399301,train
12006986,f,2,8,SCB,07/05/2012,640655,4842862,0,NA,2012-07-05T05:00:00Z,2012,7,5,8,70800, High,0,train
12008750,f,2,8,MCB-U,07/23/2018,640155,4842862,0.13,NA,2018-07-23T05:00:00Z,2018,7,23,8,79100, High,1.6434892541087232,train
42024623,w,2,8,BWC,05/03/2016,641304,4842861,0.65,NA,2016-05-03T05:00:00Z,2016,5,3,8,78400, High,8.290816326530612,train
42002548,w,2,8,BWC,10/11/1995,639705,4842812,0,NA,1995-10-11T05:00:00Z,1995,10,11,8,62500, High,0,train
42003210,w,2,8,SC,05/01/1996,640605,4842812,0.11,NA,1996-05-01T05:00:00Z,1996,5,1,8,117500, High,0.9361702127659575,test
42004718,w,2,8,SC,07/23/1997,641705,4842812,0.44,NA,1997-07-23T05:00:00Z,1997,7,23,8,63000, High,6.984126984126984,train
42009295,w,2,8,BWC,05/01/2001,641505,4842812,0.66,NA,2001-05-01T05:00:00Z,2001,5,1,8,206900, High,3.1899468342194295,train
42015610,w,2,8,BWC,04/29/2008,639605,4842812,0,3,2008-04-29T05:00:00Z,2008,4,29,8,95100, High,0,train
42015671,w,2,8,BWC,05/05/2008,641955,4842812,0.35,NA,2008-05-05T05:00:00Z,2008,5,5,8,96900, High,3.6119711042311664,train
42019227,w,2,8,BWC,07/26/2011,639305,4842812,0,3,2011-07-26T05:00:00Z,2011,7,26,8,80100, High,0,train
42026190,w,2,8,BWC,10/09/2017,643905,4842812,0.13,NA,2017-10-09T05:00:00Z,2017,10,9,8,76400, High,1.7015706806282722,train
42026680,w,2,8,BWC,04/23/2018,639455,4842812,0.01,3,2018-04-23T05:00:00Z,2018,4,23,8,72700, High,0.13755158184319122,train
42026689,w,2,8,SC,04/23/2018,641405,4842812,0.65,NA,2018-04-23T05:00:00Z,2018,4,23,8,72700, High,8.940852819807429,train
42027434,w,2,8,BWC,10/17/2018,641105,4842812,0.6,NA,2018-10-17T05:00:00Z,2018,10,17,8,106500, High,5.633802816901408,train
12007556,f,2,8,BWC-S,06/20/2014,641505,4842812,0.06,NA,2014-06-20T05:00:00Z,2014,6,20,8,105900, High,0.56657223796034,test
12008235,f,2,8,BWC-S,08/02/2016,641905,4842812,0,NA,2016-08-02T05:00:00Z,2016,8,2,8,72800, High,0,train
12008711,f,2,8,BWC-S,06/28/2018,642005,4842812,0.07,NA,2018-06-28T05:00:00Z,2018,6,28,8,126900, High,0.5516154452324666,train
12010449,f,2,8,BWC-S,07/18/2024,641155,4842812,0.42,NA,2024-07-18T05:00:00Z,2024,7,18,8,105700, High,3.9735099337748343,train
12010433,f,2,8,SCB,06/25/2024,644105,4842812,0.06,NA,2024-06-25T05:00:00Z,2024,6,25,8,137800, High,0.4354136429608128,train
12009247,f,2,8,MCB-U,07/09/2020,640155,4842812,0.08,NA,2020-07-09T05:00:00Z,2020,7,9,8,60300, High,1.3266998341625207,train
42021282,w,2,8,BWC,05/01/2013,641204,4842811,0,3,2013-05-01T05:00:00Z,2013,5,1,8,83600, High,0,train
42024889,w,2,8,BWC,08/01/2016,639404,4842811,0,3,2016-08-01T05:00:00Z,2016,8,1,8,76700, High,0,train
42024954,w,2,8,BWC,08/03/2016,641554,4842811,0.07,NA,2016-08-03T05:00:00Z,2016,8,3,8,73000, High,0.9589041095890413,train
42024955,w,2,8,BWC,08/03/2016,641904,4842811,0.47,NA,2016-08-03T05:00:00Z,2016,8,3,8,73000, High,6.438356164383562,train
42025107,w,2,8,BWC,10/10/2016,641904,4842811,0.3,NA,2016-10-10T05:00:00Z,2016,10,10,8,76100, High,3.9421813403416555,test
32016472,v,2,8,MCB,7/25/2024,640152,4842764,0.62,NA,2024-07-25T05:00:00Z,2024,7,25,8,66900, High,9.267563527653213,train
42012402,w,2,8,SC,04/25/2005,644055,4842762,0.61,NA,2005-04-25T05:00:00Z,2005,4,25,8,79900, High,7.634543178973717,train
42013425,w,2,8,BWC,04/27/2006,641505,4842762,0,3,2006-04-27T05:00:00Z,2006,4,27,8,70500, High,0,train
42019226,w,2,8,BWC,07/26/2011,639405,4842762,0,3,2011-07-26T05:00:00Z,2011,7,26,8,80100, High,0,train
42022247,w,2,8,BWC,04/22/2014,639305,4842762,0,3,2014-04-22T05:00:00Z,2014,4,22,8,103400, High,0,train
42028154,w,2,8,SC,07/29/2019,640555,4842762,0.65,NA,2019-07-29T05:00:00Z,2019,7,29,8,82300, High,7.897934386391251,train
42030797,w,2,8,BWC,04/25/2022,640855,4842762,0.01,3,2022-04-25T05:00:00Z,2022,4,25,8,83500, High,0.11976047904191617,train
12004848,f,2,8,MCB-U,06/26/2002,640505,4842762,0.11,NA,2002-06-26T05:00:00Z,2002,6,26,8,68400, High,1.608187134502924,train
12007729,f,2,8,SCB,09/17/2014,644055,4842762,0.55,NA,2014-09-17T05:00:00Z,2014,9,17,8,81400, High,6.756756756756757,train
12008168,f,2,8,BWC-S,06/28/2016,640855,4842762,0,NA,2016-06-28T05:00:00Z,2016,6,28,8,61500, High,0,test
12010463,f,2,8,MCB-U,07/22/2024,640155,4842762,0.11,NA,2024-07-22T05:00:00Z,2024,7,22,8,78600, High,1.3994910941475827,train
42024631,w,2,8,BWC,05/03/2016,639304,4842761,0.01,3,2016-05-03T05:00:00Z,2016,5,3,8,78400, High,0.12755102040816327,train
42000168,w,2,8,SC,07/22/1993,641672,4842732,0.31,NA,1993-07-22T05:00:00Z,1993,7,22,8,114200, High,2.714535901926445,train
42000165,w,2,8,BWC,07/22/1993,640855,4842712,0.16,NA,1993-07-22T05:00:00Z,1993,7,22,8,114200, High,1.4010507880910683,train
42000178,w,2,8,BWC,07/23/1993,644055,4842712,0.22,NA,1993-07-23T05:00:00Z,1993,7,23,8,109400, High,2.010968921389397,train
42000189,w,2,8,BWC,07/23/1993,639455,4842712,0.02,NA,1993-07-23T05:00:00Z,1993,7,23,8,109400, High,0.18281535648994515,train
42001141,w,2,8,SC,05/09/1994,642055,4842712,0.35,NA,1994-05-09T05:00:00Z,1994,5,9,8,101500, High,3.4482758620689653,train
42001152,w,2,8,BWC,05/09/1994,640855,4842712,0.29,NA,1994-05-09T05:00:00Z,1994,5,9,8,101500, High,2.8571428571428568,train
42002040,w,2,8,MC,05/09/1995,640255,4842712,0.9,NA,1995-05-09T05:00:00Z,1995,5,9,8,73000, High,12.32876712328767,train
42005643,w,2,8,BWC,04/21/1998,639355,4842712,0,NA,1998-04-21T05:00:00Z,1998,4,21,8,77900, High,0,test
42005665,w,2,8,BWC,04/21/1998,641355,4842712,0,NA,1998-04-21T05:00:00Z,1998,4,21,8,77900, High,0,train
42005737,w,2,8,BWC,04/27/1998,643255,4842712,0,NA,1998-04-27T05:00:00Z,1998,4,27,8,63600, High,0,train
42006906,w,2,8,BWC,04/26/1999,639605,4842712,0.01,NA,1999-04-26T05:00:00Z,1999,4,26,8,80300, High,0.12453300124533002,train
42010541,w,2,8,MC,05/06/2002,640455,4842712,0.77,NA,2002-05-06T05:00:00Z,2002,5,6,8,69100, High,11.143270622286542,train
42015639,w,2,8,MC,05/01/2008,640255,4842712,1.05,NA,2008-05-01T05:00:00Z,2008,5,1,8,100100, High,10.48951048951049,train
42018870,w,2,8,MC,04/25/2011,640455,4842712,1.17,NA,2011-04-25T05:00:00Z,2011,4,25,8,115100, High,10.165073848827108,train
42029025,w,2,8,SC,08/04/2020,640005,4842712,0.49,NA,2020-08-04T05:00:00Z,2020,8,4,8,64000, High,7.65625,train
42029617,w,2,8,SC,04/26/2021,640555,4842712,0.76,NA,2021-04-26T05:00:00Z,2021,4,26,8,64500, High,11.782945736434108,train
12000722,f,2,8,BWC-S,07/12/1994,643255,4842712,0,NA,1994-07-12T05:00:00Z,1994,7,12,8,59200, High,0,train
12004079,f,2,8,BWC-S,07/12/2000,643255,4842712,0,NA,2000-07-12T05:00:00Z,2000,7,12,8,66900, High,0,test
12006410,f,2,8,BWC-S,06/22/2010,643205,4842712,0,NA,2010-06-22T05:00:00Z,2010,6,22,8,62600, High,0,train
12009024,f,2,8,MCB-U,07/15/2019,640105,4842712,0.55,NA,2019-07-15T05:00:00Z,2019,7,15,8,83800, High,6.563245823389022,train
12009798,f,2,8,MCB-U,06/20/2022,640105,4842712,0.18,NA,2022-06-20T05:00:00Z,2022,6,20,8,61200, High,2.941176470588235,train
42025106,w,2,8,BWC,10/10/2016,641904,4842711,0.01,3,2016-10-10T05:00:00Z,2016,10,10,8,76100, High,0.1314060446780552,train
42002547,w,2,8,BWC,10/11/1995,639505,4842662,0,NA,1995-10-11T05:00:00Z,1995,10,11,8,62500, High,0,train
42007329,w,2,8,BWC,08/02/1999,641855,4842662,0.43,NA,1999-08-02T05:00:00Z,1999,8,2,8,61300, High,7.014681892332789,train
42009360,w,2,8,SC,05/04/2001,640505,4842662,1.05,NA,2001-05-04T05:00:00Z,2001,5,4,8,203400, High,5.162241887905605,train
42009389,w,2,8,BWC,05/08/2001,643305,4842662,0.04,NA,2001-05-08T05:00:00Z,2001,5,8,8,178600, High,0.22396416573348266,train
42018453,w,2,8,BWC,10/14/2010,639755,4842662,0.04,NA,2010-10-14T05:00:00Z,2010,10,14,8,90900, High,0.44004400440044006,train
42022332,w,2,8,SC,04/29/2014,641655,4842662,0.67,NA,2014-04-29T05:00:00Z,2014,4,29,8,96600, High,6.935817805383023,test
42025592,w,2,8,BWC,04/25/2017,639555,4842662,0.01,3,2017-04-25T05:00:00Z,2017,4,25,8,82400, High,0.12135922330097088,train
42028230,w,2,8,BWC,08/01/2019,641405,4842662,0,3,2019-08-01T05:00:00Z,2019,8,1,8,75600, High,0,train
42030798,w,2,8,SC,04/25/2022,640955,4842662,0.12,NA,2022-04-25T05:00:00Z,2022,4,25,8,83500, High,1.437125748502994,train
12006985,f,2,8,BWC-S,07/05/2012,639755,4842662,0,NA,2012-07-05T05:00:00Z,2012,7,5,8,70800, High,0,train
32016628,v,2,8,BWC,7/8/2024,639055,4842660,0.11,NA,2024-07-08T05:00:00Z,2024,7,8,8,170800, High,0.6440281030444965,train
12000088,f,2,8,SCB,07/12/1993,641628,4842656,0.49,NA,1993-07-12T05:00:00Z,1993,7,12,8,134400, High,3.6458333333333335,train
42002036,w,2,8,BWC,05/09/1995,639405,4842612,0,NA,1995-05-09T05:00:00Z,1995,5,9,8,73000, High,0,train
42004435,w,2,8,SC,04/30/1997,642105,4842612,0.55,NA,1997-04-30T05:00:00Z,1997,4,30,8,102700, High,5.355404089581306,train
42007322,w,2,8,SC,08/02/1999,641155,4842612,0.07,NA,1999-08-02T05:00:00Z,1999,8,2,8,61300, High,1.141924959216966,train
42009347,w,2,8,BWC,05/03/2001,639105,4842612,0.19,NA,2001-05-03T05:00:00Z,2001,5,3,8,206000, High,0.9223300970873786,test
42012998,w,2,8,SC,10/13/2005,642055,4842612,0.53,NA,2005-10-13T05:00:00Z,2005,10,13,8,81200, High,6.527093596059114,train
42013492,w,2,8,SC,05/02/2006,639955,4842612,0.19,NA,2006-05-02T05:00:00Z,2006,5,2,8,61700, High,3.0794165316045383,train
42015575,w,2,8,SC,04/29/2008,643955,4842612,0.86,NA,2008-04-29T05:00:00Z,2008,4,29,8,95100, High,9.04311251314406,train
42015637,w,2,8,SC,05/01/2008,639905,4842612,0.73,NA,2008-05-01T05:00:00Z,2008,5,1,8,100100, High,7.292707292707293,train
42015675,w,2,8,SC,05/05/2008,640955,4842612,0,3,2008-05-05T05:00:00Z,2008,5,5,8,96900, High,0,train
42018474,w,2,8,SC,10/14/2010,641655,4842612,0.43,NA,2010-10-14T05:00:00Z,2010,10,14,8,90900, High,4.730473047304731,train
42022328,w,2,8,BWC,04/29/2014,643255,4842612,0.08,NA,2014-04-29T05:00:00Z,2014,4,29,8,96600, High,0.8281573498964803,train
42027132,w,2,8,BWC,07/30/2018,642005,4842612,0.55,NA,2018-07-30T05:00:00Z,2018,7,30,8,64000, High,8.59375,train
42027884,w,2,8,BWC,04/30/2019,643205,4842612,0.09,NA,2019-04-30T05:00:00Z,2019,4,30,8,159500, High,0.5642633228840126,train
42028070,w,2,8,BWC,07/22/2019,639255,4842612,0,3,2019-07-22T05:00:00Z,2019,7,22,8,95900, High,0,test
42029786,w,2,8,BWC,05/04/2021,641355,4842612,0,3,2021-05-04T05:00:00Z,2021,5,4,8,60900, High,0,train
42032071,w,2,8,BWC,05/03/2023,639555,4842612,0.36,NA,2023-05-03T05:00:00Z,2023,5,3,8,162900, High,2.2099447513812156,train
42033142,w,2,8,UNK,04/25/2024,639055,4842612,0,3,2024-04-25T05:00:00Z,2024,4,25,8,64100, High,0,train
12004034,f,2,8,MCB-U,06/26/2000,640055,4842612,0.76,NA,2000-06-26T05:00:00Z,2000,6,26,8,79000, High,9.620253164556962,train
12008655,f,2,8,BWC-S,10/11/2017,639755,4842612,0,NA,2017-10-11T05:00:00Z,2017,10,11,8,83200, High,0,train
42025105,w,2,8,SC,10/10/2016,642054,4842611,0.44,NA,2016-10-10T05:00:00Z,2016,10,10,8,76100, High,5.781865965834428,train
